event_id,source,site_id,location_name,lat,lon,coord_precision_km,coord_source,datetime_utc,time_precision,species,common_name,taxon_group,ecotype,call_type,n_detections,source_ref
95,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:37:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Balleny2015.BmD.selections.txt
96,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:39:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Balleny2015.BmAnt-B.selections.txt
97,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:41:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
98,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:42:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
99,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:45:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Balleny2015.BmAnt-B.selections.txt
100,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:49:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
101,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:50:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Balleny2015.BmAnt-B.selections.txt
102,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:51:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
103,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:52:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
104,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:56:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
105,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:58:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
106,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-02-28T20:59:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
107,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:00:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
108,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:01:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
109,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:02:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
110,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:03:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
111,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
112,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Balleny2015.BmD.selections.txt
113,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:11:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
114,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:12:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
115,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:13:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
116,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:14:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
117,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:18:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
118,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:19:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
119,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:22:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Balleny2015.BmD.selections.txt
120,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:23:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Balleny2015.BmD.selections.txt
121,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:28:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Balleny2015.BmD.selections.txt
122,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:29:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Balleny2015.BmD.selections.txt
123,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:35:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
124,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:37:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
125,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:38:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
126,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:39:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
127,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:42:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
128,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:43:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
129,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:44:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
130,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:45:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
131,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:46:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
132,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:47:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
133,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:50:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
134,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:51:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
135,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:53:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
136,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:53:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Balleny2015.BmAnt-B.selections.txt
137,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-02T14:54:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
138,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:00:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,3,Balleny2015.BmAnt-A.selections.txt
139,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:01:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
140,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:02:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
141,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:03:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
142,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
143,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:05:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
144,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:06:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
145,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:07:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
146,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:08:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
147,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:08:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Balleny2015.BmAnt-B.selections.txt
148,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:09:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
149,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:10:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
150,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:11:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
151,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:15:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Balleny2015.BmAnt-B.selections.txt
152,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:16:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Balleny2015.BmAnt-B.selections.txt
153,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:19:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Balleny2015.BmAnt-B.selections.txt
154,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:20:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
155,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:35:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
156,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:39:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
157,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:40:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
158,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:41:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
159,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:43:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
160,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:44:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
161,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:48:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
162,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:49:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
163,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:50:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,3,Balleny2015.BmAnt-A.selections.txt
164,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:52:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
165,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:53:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
166,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:54:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
167,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:55:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
168,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-04T08:59:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Balleny2015.BmAnt-A.selections.txt
169,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-06T03:00:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
170,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-06T03:01:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
171,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-06T03:02:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
172,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-06T03:03:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
173,aad,aad:BallenyIslands2015,Balleny Islands 2015 (Southern Ocean mooring),-65.3557,167.9115,1.0,aad_folderStructure,2015-03-06T03:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Balleny2015.BmAnt-A.selections.txt
